Date,HomeTeam,AwayTeam,FTHG,FTAG
19/01/14,Catania,Fiorentina,0,3
19/01/14,Chievo,Parma,1,2
19/01/14,Genoa,Inter,1,0
19/01/14,Milan,Verona,1,0
19/01/14,Sassuolo,Torino,0,2
19/01/14,Udinese,Lazio,2,3
25/01/14,Lazio,Juventus,1,1
25/01/14,Napoli,Chievo,1,1
26/01/14,Cagliari,Milan,1,2
26/01/14,Fiorentina,Genoa,3,3
26/01/14,Inter,Catania,0,0
26/01/14,Livorno,Sassuolo,3,1
26/01/14,Parma,Udinese,1,0
26/01/14,Sampdoria,Bologna,1,1
26/01/14,Torino,Atalanta,1,0
26/01/14,Verona,Roma,1,3
01/02/14,Bologna,Udinese,0,2
01/02/14,Cagliari,Fiorentina,1,0
01/02/14,Milan,Torino,1,1
02/02/14,Atalanta,Napoli,3,0
02/02/14,Catania,Livorno,3,3
02/02/14,Chievo,Lazio,0,2
02/02/14,Juventus,Inter,3,1
02/02/14,Sassuolo,Verona,1,2
03/02/14,Genoa,Sampdoria,0,1
08/02/14,Fiorentina,Atalanta,2,0
08/02/14,Napoli,Milan,3,1
08/02/14,Udinese,Chievo,3,0
09/02/14,Inter,Sassuolo,1,0
09/02/14,Lazio,Roma,0,0
09/02/14,Livorno,Genoa,0,1
09/02/14,Parma,Catania,0,0
09/02/14,Sampdoria,Cagliari,1,0
09/02/14,Torino,Bologna,1,2
09/02/14,Verona,Juventus,2,2
14/02/14,Milan,Bologna,1,0
15/02/14,Fiorentina,Inter,1,2
16/02/14,Atalanta,Parma,0,4
16/02/14,Cagliari,Livorno,1,2
16/02/14,Catania,Lazio,3,1
16/02/14,Genoa,Udinese,3,3
16/02/14,Juventus,Chievo,3,1
16/02/14,Roma,Sampdoria,3,0
16/02/14,Sassuolo,Napoli,0,2
17/02/14,Verona,Torino,1,3
22/02/14,Bologna,Roma,0,1
23/02/14,Chievo,Catania,2,0
23/02/14,Inter,Cagliari,1,1
23/02/14,Juventus,Torino,1,0
23/02/14,Lazio,Sassuolo,3,2
23/02/14,Livorno,Verona,2,3
23/02/14,Sampdoria,Milan,0,2
23/02/14,Udinese,Atalanta,1,1
24/02/14,Napoli,Genoa,1,1
24/02/14,Parma,Fiorentina,2,2
01/03/14,Roma,Inter,0,0
02/03/14,Atalanta,Chievo,2,1
02/03/14,Cagliari,Udinese,3,0
02/03/14,Fiorentina,Lazio,0,1
02/03/14,Genoa,Catania,2,0
02/03/14,Livorno,Napoli,1,1
02/03/14,Milan,Juventus,0,2
02/03/14,Sassuolo,Parma,0,1
02/03/14,Torino,Sampdoria,0,2
02/03/14,Verona,Bologna,0,0
08/03/14,Catania,Cagliari,1,1
08/03/14,Udinese,Milan,1,0
09/03/14,Bologna,Sassuolo,0,0
09/03/14,Chievo,Genoa,2,1
09/03/14,Inter,Torino,1,0
09/03/14,Juventus,Fiorentina,1,0
09/03/14,Lazio,Atalanta,0,1
09/03/14,Napoli,Roma,1,0
09/03/14,Parma,Verona,2,0
09/03/14,Sampdoria,Livorno,4,2
15/03/14,Verona,Inter,0,2
16/03/14,Atalanta,Sampdoria,3,0
16/03/14,Cagliari,Lazio,0,2
16/03/14,Fiorentina,Chievo,3,1
16/03/14,Genoa,Juventus,0,1
16/03/14,Livorno,Bologna,2,1
16/03/14,Milan,Parma,2,4
16/03/14,Sassuolo,Catania,3,1
17/03/14,Roma,Udinese,3,2
17/03/14,Torino,Napoli,0,1
22/03/14,Chievo,Roma,0,2
22/03/14,Torino,Livorno,3,1
23/03/14,Bologna,Cagliari,1,0
23/03/14,Catania,Juventus,0,1
23/03/14,Inter,Atalanta,1,2
23/03/14,Lazio,Milan,1,1
23/03/14,Napoli,Fiorentina,0,1
23/03/14,Parma,Genoa,1,1
23/03/14,Sampdoria,Verona,5,0
23/03/14,Udinese,Sassuolo,1,0
25/03/14,Roma,Torino,2,1
26/03/14,Atalanta,Livorno,2,0
26/03/14,Cagliari,Verona,1,0
26/03/14,Catania,Napoli,2,4
26/03/14,Chievo,Bologna,3,0
26/03/14,Fiorentina,Milan,0,2
26/03/14,Genoa,Lazio,2,0
26/03/14,Juventus,Parma,2,1
26/03/14,Sassuolo,Sampdoria,1,2
27/03/14,Inter,Udinese,0,0
29/03/14,Bologna,Atalanta,0,2
29/03/14,Milan,Chievo,3,0
30/03/14,Lazio,Parma,3,2
30/03/14,Napoli,Juventus,2,0
30/03/14,Sampdoria,Fiorentina,0,0
30/03/14,Sassuolo,Roma,0,2
30/03/14,Torino,Cagliari,2,1
30/03/14,Verona,Genoa,3,0
31/03/14,Livorno,Inter,2,2
31/03/14,Udinese,Catania,1,0
02/04/14,Roma,Parma,4,2
05/04/14,Chievo,Verona,0,1
05/04/14,Inter,Bologna,2,2
06/04/14,Atalanta,Sassuolo,0,2
06/04/14,Cagliari,Roma,1,3
06/04/14,Catania,Torino,1,2
06/04/14,Fiorentina,Udinese,2,1
06/04/14,Lazio,Sampdoria,2,0
06/04/14,Parma,Napoli,1,0
07/04/14,Genoa,Milan,1,2
07/04/14,Juventus,Livorno,2,0
12/04/14,Roma,Atalanta,3,1
12/04/14,Sassuolo,Cagliari,1,1
13/04/14,Bologna,Parma,1,1
13/04/14,Livorno,Chievo,2,4
13/04/14,Milan,Catania,1,0
13/04/14,Napoli,Lazio,4,2
13/04/14,Sampdoria,Inter,0,4
13/04/14,Torino,Genoa,2,1
13/04/14,Verona,Fiorentina,3,5
14/04/14,Udinese,Juventus,0,2
19/04/14,Atalanta,Verona,1,2
19/04/14,Catania,Sampdoria,2,1
19/04/14,Chievo,Sassuolo,0,1
19/04/14,Fiorentina,Roma,0,1
19/04/14,Genoa,Cagliari,1,2
19/04/14,Juventus,Bologna,1,0
19/04/14,Lazio,Torino,3,3
19/04/14,Milan,Livorno,3,0
19/04/14,Parma,Inter,0,2
19/04/14,Udinese,Napoli,1,1
25/04/14,Roma,Milan,2,0
26/04/14,Bologna,Fiorentina,0,3
26/04/14,Inter,Napoli,0,0
27/04/14,Atalanta,Genoa,1,1
27/04/14,Cagliari,Parma,1,0
27/04/14,Livorno,Lazio,0,2
27/04/14,Sampdoria,Chievo,2,1
27/04/14,Torino,Udinese,2,0
27/04/14,Verona,Catania,4,0
28/04/14,Sassuolo,Juventus,1,3
04/05/14,Catania,Roma,4,1
04/05/14,Chievo,Torino,0,1
04/05/14,Genoa,Bologna,0,0
04/05/14,Milan,Inter,1,0
04/05/14,Parma,Sampdoria,2,0
04/05/14,Udinese,Livorno,5,3
05/05/14,Juventus,Atalanta,1,0
05/05/14,Lazio,Verona,3,3
06/05/14,Fiorentina,Sassuolo,3,4
06/05/14,Napoli,Cagliari,3,0
10/05/14,Inter,Lazio,4,1
10/05/14,Verona,Udinese,2,2
11/05/14,Atalanta,Milan,2,1
11/05/14,Bologna,Catania,1,2
11/05/14,Cagliari,Chievo,0,1
11/05/14,Livorno,Fiorentina,0,1
11/05/14,Roma,Juventus,0,1
11/05/14,Sampdoria,Napoli,2,5
11/05/14,Sassuolo,Genoa,4,2
11/05/14,Torino,Parma,1,1
17/05/14,Udinese,Sampdoria,3,3
18/05/14,Catania,Atalanta,2,1
18/05/14,Chievo,Inter,2,1
18/05/14,Fiorentina,Torino,2,2
18/05/14,Genoa,Roma,1,0
18/05/14,Juventus,Cagliari,3,0
18/05/14,Lazio,Bologna,1,0
18/05/14,Milan,Sassuolo,2,1
18/05/14,Napoli,Verona,5,1
18/05/14,Parma,Livorno,2,0
