Date,HomeTeam,AwayTeam,FTHG,FTAG
29/11/09,Chievo,Palermo,1,0
29/11/09,Inter,Fiorentina,1,0
29/11/09,Lazio,Bologna,0,0
29/11/09,Parma,Napoli,1,1
05/12/09,Juventus,Inter,2,1
05/12/09,Milan,Sampdoria,3,0
06/12/09,Bologna,Udinese,2,1
06/12/09,Fiorentina,Atalanta,2,0
06/12/09,Genoa,Parma,2,2
06/12/09,Livorno,Chievo,0,2
06/12/09,Napoli,Bari,3,2
06/12/09,Palermo,Cagliari,2,1
06/12/09,Roma,Lazio,1,0
06/12/09,Siena,Catania,3,2
12/12/09,Bari,Juventus,3,1
12/12/09,Cagliari,Napoli,3,3
13/12/09,Atalanta,Inter,1,1
13/12/09,Catania,Livorno,0,1
13/12/09,Chievo,Fiorentina,2,1
13/12/09,Lazio,Genoa,1,0
13/12/09,Milan,Palermo,0,2
13/12/09,Parma,Bologna,2,1
13/12/09,Sampdoria,Roma,0,0
13/12/09,Siena,Udinese,2,1
20/12/09,Inter,Lazio,1,0
20/12/09,Juventus,Catania,1,2
20/12/09,Livorno,Sampdoria,3,1
20/12/09,Napoli,Chievo,2,0
20/12/09,Palermo,Siena,1,0
20/12/09,Roma,Parma,2,0
06/01/10,Atalanta,Napoli,0,2
06/01/10,Bari,Udinese,2,0
06/01/10,Cagliari,Roma,2,2
06/01/10,Catania,Bologna,1,0
06/01/10,Chievo,Inter,0,1
06/01/10,Lazio,Livorno,4,1
06/01/10,Milan,Genoa,5,2
06/01/10,Parma,Juventus,1,2
06/01/10,Sampdoria,Palermo,1,1
06/01/10,Siena,Fiorentina,1,5
09/01/10,Inter,Siena,4,3
09/01/10,Roma,Chievo,1,0
10/01/10,Bologna,Cagliari,0,1
10/01/10,Fiorentina,Bari,2,1
10/01/10,Genoa,Catania,2,0
10/01/10,Juventus,Milan,0,3
10/01/10,Livorno,Parma,2,1
10/01/10,Napoli,Sampdoria,1,0
10/01/10,Palermo,Atalanta,1,0
10/01/10,Udinese,Lazio,1,1
16/01/10,Bari,Inter,2,2
16/01/10,Cagliari,Livorno,3,0
17/01/10,Atalanta,Lazio,3,0
17/01/10,Chievo,Juventus,1,0
17/01/10,Fiorentina,Bologna,1,2
17/01/10,Milan,Siena,4,0
17/01/10,Napoli,Palermo,0,0
17/01/10,Parma,Udinese,0,0
17/01/10,Roma,Genoa,3,0
17/01/10,Sampdoria,Catania,1,1
20/01/10,Bologna,Atalanta,2,2
20/01/10,Genoa,Bari,1,1
23/01/10,Catania,Parma,3,0
23/01/10,Juventus,Roma,1,2
24/01/10,Bologna,Bari,2,1
24/01/10,Genoa,Atalanta,2,0
24/01/10,Inter,Milan,2,0
24/01/10,Lazio,Chievo,1,1
24/01/10,Livorno,Napoli,0,2
24/01/10,Palermo,Fiorentina,3,0
24/01/10,Siena,Cagliari,1,1
24/01/10,Udinese,Sampdoria,2,3
30/01/10,Bari,Palermo,4,2
30/01/10,Napoli,Genoa,0,0
31/01/10,Cagliari,Fiorentina,2,2
31/01/10,Catania,Udinese,1,1
31/01/10,Chievo,Bologna,1,1
31/01/10,Juventus,Lazio,1,1
31/01/10,Milan,Livorno,1,1
31/01/10,Roma,Siena,2,1
31/01/10,Sampdoria,Atalanta,2,0
06/02/10,Livorno,Juventus,1,1
06/02/10,Palermo,Parma,2,1
07/02/10,Atalanta,Bari,1,0
07/02/10,Bologna,Milan,0,0
07/02/10,Fiorentina,Roma,0,1
07/02/10,Genoa,Chievo,1,0
07/02/10,Inter,Cagliari,3,0
07/02/10,Lazio,Catania,0,1
07/02/10,Siena,Sampdoria,1,2
07/02/10,Udinese,Napoli,3,1
10/02/10,Parma,Inter,1,1
12/02/10,Milan,Udinese,3,2
13/02/10,Roma,Palermo,4,1
13/02/10,Sampdoria,Fiorentina,2,0
14/02/10,Cagliari,Bari,3,1
14/02/10,Catania,Atalanta,0,0
14/02/10,Chievo,Siena,0,1
14/02/10,Juventus,Genoa,3,2
14/02/10,Livorno,Bologna,0,1
14/02/10,Napoli,Inter,0,0
14/02/10,Parma,Lazio,0,2
20/02/10,Genoa,Udinese,3,0
20/02/10,Inter,Sampdoria,0,0
21/02/10,Atalanta,Chievo,0,1
21/02/10,Bari,Milan,0,2
21/02/10,Bologna,Juventus,1,2
21/02/10,Cagliari,Parma,2,0
21/02/10,Fiorentina,Livorno,2,1
21/02/10,Palermo,Lazio,3,1
21/02/10,Roma,Catania,1,0
21/02/10,Siena,Napoli,0,0
24/02/10,Fiorentina,Milan,1,2
24/02/10,Udinese,Cagliari,2,1
27/02/10,Catania,Bari,4,0
27/02/10,Lazio,Fiorentina,1,1
28/02/10,Chievo,Cagliari,2,1
28/02/10,Genoa,Bologna,3,4
28/02/10,Juventus,Palermo,0,2
28/02/10,Livorno,Siena,1,2
28/02/10,Milan,Atalanta,3,1
28/02/10,Napoli,Roma,2,2
28/02/10,Parma,Sampdoria,1,0
28/02/10,Udinese,Inter,2,3
06/03/10,Fiorentina,Juventus,1,2
06/03/10,Roma,Milan,0,0
07/03/10,Atalanta,Udinese,0,0
07/03/10,Bari,Chievo,1,0
07/03/10,Bologna,Napoli,2,1
07/03/10,Cagliari,Catania,2,2
07/03/10,Inter,Genoa,0,0
07/03/10,Palermo,Livorno,1,0
07/03/10,Sampdoria,Lazio,2,1
07/03/10,Siena,Parma,1,1
12/03/10,Catania,Inter,3,1
13/03/10,Napoli,Fiorentina,1,3
14/03/10,Bologna,Sampdoria,1,1
14/03/10,Genoa,Cagliari,5,3
14/03/10,Juventus,Siena,3,3
14/03/10,Lazio,Bari,0,2
14/03/10,Livorno,Roma,3,3
14/03/10,Milan,Chievo,1,0
14/03/10,Parma,Atalanta,1,0
14/03/10,Udinese,Palermo,3,2
20/03/10,Fiorentina,Genoa,3,0
20/03/10,Palermo,Inter,1,1
20/03/10,Roma,Udinese,4,2
21/03/10,Atalanta,Livorno,3,0
21/03/10,Bari,Parma,1,1
21/03/10,Cagliari,Lazio,0,2
21/03/10,Chievo,Catania,1,1
21/03/10,Milan,Napoli,1,1
21/03/10,Sampdoria,Juventus,1,0
21/03/10,Siena,Bologna,1,0
24/03/10,Atalanta,Cagliari,3,1
24/03/10,Bari,Sampdoria,2,1
24/03/10,Bologna,Roma,0,2
24/03/10,Catania,Fiorentina,1,0
24/03/10,Genoa,Palermo,2,2
24/03/10,Inter,Livorno,3,0
24/03/10,Lazio,Siena,2,0
24/03/10,Parma,Milan,1,0
24/03/10,Udinese,Chievo,0,0
25/03/10,Napoli,Juventus,3,1
27/03/10,Palermo,Bologna,3,1
27/03/10,Roma,Inter,2,1
28/03/10,Chievo,Parma,0,0
28/03/10,Fiorentina,Udinese,4,1
28/03/10,Juventus,Atalanta,2,1
28/03/10,Livorno,Bari,1,1
28/03/10,Milan,Lazio,1,1
28/03/10,Napoli,Catania,1,0
28/03/10,Sampdoria,Cagliari,1,1
28/03/10,Siena,Genoa,0,0
03/04/10,Atalanta,Siena,2,0
03/04/10,Bari,Roma,0,1
03/04/10,Cagliari,Milan,2,3
03/04/10,Catania,Palermo,2,0
03/04/10,Chievo,Sampdoria,1,2
03/04/10,Genoa,Livorno,1,1
03/04/10,Inter,Bologna,3,0
03/04/10,Lazio,Napoli,1,1
03/04/10,Parma,Fiorentina,1,1
03/04/10,Udinese,Juventus,3,0
10/04/10,Fiorentina,Inter,2,2
10/04/10,Napoli,Parma,2,3
11/04/10,Bologna,Lazio,2,3
11/04/10,Juventus,Cagliari,1,0
11/04/10,Livorno,Udinese,0,2
11/04/10,Milan,Catania,2,2
11/04/10,Palermo,Chievo,3,1
11/04/10,Roma,Atalanta,2,1
11/04/10,Sampdoria,Genoa,1,0
11/04/10,Siena,Bari,3,2
16/04/10,Inter,Juventus,2,0
17/04/10,Chievo,Livorno,2,0
18/04/10,Atalanta,Fiorentina,2,1
18/04/10,Bari,Napoli,1,2
18/04/10,Cagliari,Palermo,2,2
18/04/10,Catania,Siena,2,2
18/04/10,Lazio,Roma,1,2
18/04/10,Parma,Genoa,2,3
18/04/10,Sampdoria,Milan,2,1
18/04/10,Udinese,Bologna,1,1
24/04/10,Inter,Atalanta,3,1
24/04/10,Palermo,Milan,3,1
25/04/10,Bologna,Parma,2,1
25/04/10,Fiorentina,Chievo,0,2
25/04/10,Genoa,Lazio,1,2
25/04/10,Juventus,Bari,3,0
25/04/10,Livorno,Catania,3,1
25/04/10,Napoli,Cagliari,0,0
25/04/10,Roma,Sampdoria,1,2
25/04/10,Udinese,Siena,4,1
01/05/10,Milan,Fiorentina,1,0
01/05/10,Parma,Roma,1,2
02/05/10,Atalanta,Bologna,1,1
02/05/10,Bari,Genoa,3,0
02/05/10,Cagliari,Udinese,2,2
02/05/10,Catania,Juventus,1,1
02/05/10,Chievo,Napoli,1,2
02/05/10,Lazio,Inter,0,2
02/05/10,Sampdoria,Livorno,2,0
02/05/10,Siena,Palermo,1,2
09/05/10,Bologna,Catania,1,1
09/05/10,Fiorentina,Siena,1,1
09/05/10,Genoa,Milan,1,0
09/05/10,Inter,Chievo,4,3
09/05/10,Juventus,Parma,2,3
09/05/10,Livorno,Lazio,1,2
09/05/10,Napoli,Atalanta,2,0
09/05/10,Palermo,Sampdoria,1,1
09/05/10,Roma,Cagliari,2,1
09/05/10,Udinese,Bari,3,3
15/05/10,Lazio,Udinese,3,1
15/05/10,Milan,Juventus,3,0
16/05/10,Atalanta,Palermo,1,2
16/05/10,Bari,Fiorentina,2,0
16/05/10,Cagliari,Bologna,1,1
16/05/10,Catania,Genoa,1,0
16/05/10,Chievo,Roma,0,2
16/05/10,Parma,Livorno,4,1
16/05/10,Sampdoria,Napoli,1,0
16/05/10,Siena,Inter,0,1
