Date,HomeTeam,AwayTeam,FTHG,FTAG
15/10/17,Crotone,Torino,2,2
15/10/17,Fiorentina,Udinese,2,1
15/10/17,Inter,Milan,3,2
15/10/17,Sampdoria,Atalanta,3,1
15/10/17,Sassuolo,Chievo,0,0
16/10/17,Verona,Benevento,1,0
21/10/17,Napoli,Inter,0,0
21/10/17,Sampdoria,Crotone,5,0
22/10/17,Atalanta,Bologna,1,0
22/10/17,Benevento,Fiorentina,0,3
22/10/17,Chievo,Verona,3,2
22/10/17,Lazio,Cagliari,3,0
22/10/17,Milan,Genoa,0,0
22/10/17,Spal,Sassuolo,0,1
22/10/17,Torino,Roma,0,1
22/10/17,Udinese,Juventus,2,6
24/10/17,Inter,Sampdoria,3,2
25/10/17,Atalanta,Verona,3,0
25/10/17,Bologna,Lazio,1,2
25/10/17,Cagliari,Benevento,2,1
25/10/17,Chievo,Milan,1,4
25/10/17,Fiorentina,Torino,3,0
25/10/17,Genoa,Napoli,2,3
25/10/17,Juventus,Spal,4,1
25/10/17,Roma,Crotone,1,0
25/10/17,Sassuolo,Udinese,0,1
28/10/17,Milan,Juventus,0,2
28/10/17,Roma,Bologna,1,0
29/10/17,Benevento,Lazio,1,5
29/10/17,Crotone,Fiorentina,2,1
29/10/17,Napoli,Sassuolo,3,1
29/10/17,Sampdoria,Chievo,4,1
29/10/17,Spal,Genoa,1,0
29/10/17,Torino,Cagliari,2,1
29/10/17,Udinese,Atalanta,2,1
30/10/17,Verona,Inter,1,2
04/11/17,Bologna,Crotone,2,3
04/11/17,Genoa,Sampdoria,0,2
05/11/17,Atalanta,Spal,1,1
05/11/17,Cagliari,Verona,2,1
05/11/17,Chievo,Napoli,0,0
05/11/17,Fiorentina,Roma,2,4
05/11/17,Inter,Torino,1,1
05/11/17,Juventus,Benevento,2,1
05/11/17,Sassuolo,Milan,0,2
18/11/17,Napoli,Milan,2,1
18/11/17,Roma,Lazio,2,1
19/11/17,Benevento,Sassuolo,1,2
19/11/17,Crotone,Genoa,0,1
19/11/17,Inter,Atalanta,2,0
19/11/17,Sampdoria,Juventus,3,2
19/11/17,Spal,Fiorentina,1,1
19/11/17,Torino,Chievo,1,1
19/11/17,Udinese,Cagliari,0,1
20/11/17,Verona,Bologna,2,3
25/11/17,Bologna,Sampdoria,3,0
25/11/17,Cagliari,Inter,1,3
25/11/17,Chievo,Spal,2,1
25/11/17,Sassuolo,Verona,0,2
26/11/17,Genoa,Roma,1,1
26/11/17,Juventus,Crotone,3,0
26/11/17,Lazio,Fiorentina,1,1
26/11/17,Milan,Torino,0,0
26/11/17,Udinese,Napoli,0,1
27/11/17,Atalanta,Benevento,1,0
01/12/17,Napoli,Juventus,0,1
01/12/17,Roma,Spal,3,1
02/12/17,Torino,Atalanta,1,1
03/12/17,Benevento,Milan,2,2
03/12/17,Bologna,Cagliari,1,1
03/12/17,Fiorentina,Sassuolo,3,0
03/12/17,Inter,Chievo,5,0
03/12/17,Sampdoria,Lazio,1,2
04/12/17,Crotone,Udinese,0,3
04/12/17,Verona,Genoa,0,1
09/12/17,Cagliari,Sampdoria,2,2
09/12/17,Juventus,Inter,0,0
10/12/17,Chievo,Roma,0,0
10/12/17,Milan,Bologna,2,1
10/12/17,Napoli,Fiorentina,0,0
10/12/17,Sassuolo,Crotone,2,1
10/12/17,Spal,Verona,2,2
10/12/17,Udinese,Benevento,2,0
11/12/17,Lazio,Torino,1,3
12/12/17,Genoa,Atalanta,1,2
16/12/17,Inter,Udinese,1,3
16/12/17,Roma,Cagliari,1,0
16/12/17,Torino,Napoli,1,3
17/12/17,Atalanta,Lazio,3,3
17/12/17,Benevento,Spal,1,2
17/12/17,Bologna,Juventus,0,3
17/12/17,Crotone,Chievo,1,0
17/12/17,Fiorentina,Genoa,0,0
17/12/17,Sampdoria,Sassuolo,0,1
17/12/17,Verona,Milan,3,0
22/12/17,Cagliari,Fiorentina,0,1
22/12/17,Chievo,Bologna,2,3
23/12/17,Genoa,Benevento,1,0
23/12/17,Juventus,Roma,1,0
23/12/17,Lazio,Crotone,4,0
23/12/17,Milan,Atalanta,0,2
23/12/17,Napoli,Sampdoria,3,2
23/12/17,Sassuolo,Inter,1,0
23/12/17,Spal,Torino,2,2
23/12/17,Udinese,Verona,4,0
29/12/17,Crotone,Napoli,0,1
30/12/17,Atalanta,Cagliari,1,2
30/12/17,Benevento,Chievo,1,0
30/12/17,Bologna,Udinese,1,2
30/12/17,Fiorentina,Milan,1,1
30/12/17,Inter,Lazio,0,0
30/12/17,Roma,Sassuolo,1,1
30/12/17,Sampdoria,Spal,2,0
30/12/17,Torino,Genoa,0,0
30/12/17,Verona,Juventus,1,3
05/01/18,Chievo,Udinese,1,1
05/01/18,Fiorentina,Inter,1,1
06/01/18,Benevento,Sampdoria,3,2
06/01/18,Cagliari,Juventus,0,1
06/01/18,Genoa,Sassuolo,1,0
06/01/18,Milan,Crotone,1,0
06/01/18,Napoli,Verona,2,0
06/01/18,Roma,Atalanta,1,2
06/01/18,Spal,Lazio,2,5
06/01/18,Torino,Bologna,3,0
21/01/18,Atalanta,Napoli,0,1
21/01/18,Bologna,Benevento,3,0
21/01/18,Cagliari,Milan,1,2
21/01/18,Inter,Roma,1,1
21/01/18,Lazio,Chievo,5,1
21/01/18,Sampdoria,Fiorentina,3,1
21/01/18,Sassuolo,Torino,1,1
21/01/18,Udinese,Spal,1,1
21/01/18,Verona,Crotone,0,3
22/01/18,Juventus,Genoa,1,0
24/01/18,Lazio,Udinese,3,0
24/01/18,Sampdoria,Roma,1,1
27/01/18,Chievo,Juventus,0,2
27/01/18,Sassuolo,Atalanta,0,3
28/01/18,Crotone,Cagliari,1,1
28/01/18,Fiorentina,Verona,1,4
28/01/18,Genoa,Udinese,0,1
28/01/18,Milan,Lazio,2,1
28/01/18,Napoli,Bologna,3,1
28/01/18,Roma,Sampdoria,0,1
28/01/18,Spal,Inter,1,1
28/01/18,Torino,Benevento,3,0
03/02/18,Inter,Crotone,1,1
03/02/18,Sampdoria,Torino,1,1
04/02/18,Atalanta,Chievo,1,0
04/02/18,Benevento,Napoli,0,2
04/02/18,Bologna,Fiorentina,1,2
04/02/18,Cagliari,Spal,2,0
04/02/18,Juventus,Sassuolo,7,0
04/02/18,Udinese,Milan,1,1
04/02/18,Verona,Roma,0,1
05/02/18,Lazio,Genoa,1,2
09/02/18,Fiorentina,Juventus,0,2
10/02/18,Crotone,Atalanta,1,1
10/02/18,Napoli,Lazio,4,1
10/02/18,Spal,Milan,0,4
11/02/18,Chievo,Genoa,0,1
11/02/18,Inter,Bologna,2,1
11/02/18,Roma,Benevento,5,2
11/02/18,Sampdoria,Verona,2,0
11/02/18,Sassuolo,Cagliari,0,0
11/02/18,Torino,Udinese,2,0
17/02/18,Chievo,Cagliari,2,1
17/02/18,Genoa,Inter,2,0
17/02/18,Udinese,Roma,0,2
18/02/18,Atalanta,Fiorentina,1,1
18/02/18,Benevento,Crotone,3,2
18/02/18,Bologna,Sassuolo,2,1
18/02/18,Milan,Sampdoria,1,0
18/02/18,Napoli,Spal,1,0
18/02/18,Torino,Juventus,0,1
19/02/18,Lazio,Verona,2,0
24/02/18,Bologna,Genoa,2,0
24/02/18,Inter,Benevento,2,0
25/02/18,Crotone,Spal,2,3
25/02/18,Fiorentina,Chievo,1,0
25/02/18,Roma,Milan,0,2
25/02/18,Sampdoria,Udinese,2,1
25/02/18,Sassuolo,Lazio,0,3
25/02/18,Verona,Torino,2,1
26/02/18,Cagliari,Napoli,0,5
03/03/18,Lazio,Juventus,0,1
03/03/18,Napoli,Roma,2,4
03/03/18,Spal,Bologna,1,0
09/03/18,Roma,Torino,3,0
10/03/18,Verona,Chievo,1,0
11/03/18,Bologna,Atalanta,0,1
11/03/18,Cagliari,Lazio,2,2
11/03/18,Crotone,Sampdoria,4,1
11/03/18,Fiorentina,Benevento,1,0
11/03/18,Genoa,Milan,0,1
11/03/18,Inter,Napoli,0,0
11/03/18,Juventus,Udinese,2,0
11/03/18,Sassuolo,Spal,1,1
14/03/18,Juventus,Atalanta,2,0
17/03/18,Spal,Juventus,0,0
17/03/18,Udinese,Sassuolo,1,2
18/03/18,Benevento,Cagliari,1,2
18/03/18,Crotone,Roma,0,2
18/03/18,Lazio,Bologna,1,1
18/03/18,Milan,Chievo,3,2
18/03/18,Napoli,Genoa,1,0
18/03/18,Sampdoria,Inter,0,5
18/03/18,Torino,Fiorentina,1,2
18/03/18,Verona,Atalanta,0,5
31/03/18,Atalanta,Udinese,2,0
31/03/18,Bologna,Roma,1,1
31/03/18,Cagliari,Torino,0,4
31/03/18,Chievo,Sampdoria,2,1
31/03/18,Fiorentina,Crotone,2,0
31/03/18,Genoa,Spal,1,1
31/03/18,Inter,Verona,3,0
31/03/18,Juventus,Milan,3,1
31/03/18,Lazio,Benevento,6,2
31/03/18,Sassuolo,Napoli,1,1
03/04/18,Atalanta,Sampdoria,1,2
03/04/18,Genoa,Cagliari,2,1
03/04/18,Udinese,Fiorentina,0,2
04/04/18,Benevento,Verona,3,0
04/04/18,Chievo,Sassuolo,1,1
04/04/18,Milan,Inter,0,0
04/04/18,Torino,Crotone,4,1
07/04/18,Benevento,Juventus,2,4
07/04/18,Roma,Fiorentina,0,2
07/04/18,Sampdoria,Genoa,0,0
07/04/18,Spal,Atalanta,1,1
08/04/18,Crotone,Bologna,1,0
08/04/18,Milan,Sassuolo,1,1
08/04/18,Napoli,Chievo,2,1
08/04/18,Torino,Inter,1,0
08/04/18,Udinese,Lazio,1,2
08/04/18,Verona,Cagliari,1,0
14/04/18,Atalanta,Inter,0,0
14/04/18,Cagliari,Udinese,2,1
14/04/18,Chievo,Torino,0,0
14/04/18,Genoa,Crotone,1,0
15/04/18,Bologna,Verona,2,0
15/04/18,Fiorentina,Spal,0,0
15/04/18,Juventus,Sampdoria,3,0
15/04/18,Lazio,Roma,0,0
15/04/18,Milan,Napoli,0,0
15/04/18,Sassuolo,Benevento,2,2
17/04/18,Inter,Cagliari,4,0
18/04/18,Benevento,Atalanta,0,3
18/04/18,Crotone,Juventus,1,1
18/04/18,Fiorentina,Lazio,3,4
18/04/18,Napoli,Udinese,4,2
18/04/18,Roma,Genoa,2,1
18/04/18,Sampdoria,Bologna,1,0
18/04/18,Spal,Chievo,0,0
18/04/18,Torino,Milan,1,1
18/04/18,Verona,Sassuolo,0,1
21/04/18,Milan,Benevento,0,1
21/04/18,Sassuolo,Fiorentina,1,0
21/04/18,Spal,Roma,0,3
22/04/18,Atalanta,Torino,2,1
22/04/18,Cagliari,Bologna,0,0
22/04/18,Chievo,Inter,1,2
22/04/18,Juventus,Napoli,0,1
22/04/18,Lazio,Sampdoria,4,0
22/04/18,Udinese,Crotone,1,2
23/04/18,Genoa,Verona,3,1
28/04/18,Inter,Juventus,2,3
28/04/18,Roma,Chievo,4,1
29/04/18,Atalanta,Genoa,3,1
29/04/18,Benevento,Udinese,3,3
29/04/18,Bologna,Milan,1,2
29/04/18,Crotone,Sassuolo,4,1
29/04/18,Fiorentina,Napoli,3,0
29/04/18,Sampdoria,Cagliari,4,1
29/04/18,Torino,Lazio,0,1
29/04/18,Verona,Spal,1,3
05/05/18,Juventus,Bologna,3,1
05/05/18,Milan,Verona,4,1
06/05/18,Cagliari,Roma,0,1
06/05/18,Chievo,Crotone,2,1
06/05/18,Genoa,Fiorentina,2,3
06/05/18,Lazio,Atalanta,1,1
06/05/18,Napoli,Torino,2,2
06/05/18,Sassuolo,Sampdoria,1,0
06/05/18,Spal,Benevento,2,0
06/05/18,Udinese,Inter,0,4
12/05/18,Benevento,Genoa,1,0
12/05/18,Inter,Sassuolo,1,2
13/05/18,Atalanta,Milan,1,1
13/05/18,Bologna,Chievo,1,2
13/05/18,Crotone,Lazio,2,2
13/05/18,Fiorentina,Cagliari,0,1
13/05/18,Roma,Juventus,0,0
13/05/18,Sampdoria,Napoli,0,2
13/05/18,Torino,Spal,2,1
13/05/18,Verona,Udinese,0,1
19/05/18,Juventus,Verona,2,1
20/05/18,Cagliari,Atalanta,1,0
20/05/18,Chievo,Benevento,1,0
20/05/18,Genoa,Torino,1,2
20/05/18,Lazio,Inter,2,3
20/05/18,Milan,Fiorentina,5,1
20/05/18,Napoli,Crotone,2,1
20/05/18,Sassuolo,Roma,0,1
20/05/18,Spal,Sampdoria,3,1
20/05/18,Udinese,Bologna,1,0
