Date,HomeTeam,AwayTeam,FTHG,FTAG
02/11/08,Palermo,Chievo,3,0
02/11/08,Sampdoria,Torino,1,0
02/11/08,Siena,Fiorentina,1,0
02/11/08,Udinese,Genoa,2,2
08/11/08,Bologna,Roma,1,1
08/11/08,Torino,Palermo,1,0
09/11/08,Catania,Cagliari,2,1
09/11/08,Chievo,Juventus,0,2
09/11/08,Fiorentina,Atalanta,2,1
09/11/08,Genoa,Reggina,4,0
09/11/08,Inter,Udinese,1,0
09/11/08,Lazio,Siena,3,0
09/11/08,Lecce,Milan,1,1
09/11/08,Napoli,Sampdoria,2,0
13/11/08,Juventus,Genoa,4,1
15/11/08,Palermo,Inter,0,2
16/11/08,Atalanta,Napoli,3,1
16/11/08,Cagliari,Fiorentina,1,0
16/11/08,Catania,Torino,3,2
16/11/08,Milan,Chievo,1,0
16/11/08,Roma,Lazio,1,0
16/11/08,Sampdoria,Lecce,3,2
16/11/08,Siena,Bologna,1,1
16/11/08,Udinese,Reggina,0,1
22/11/08,Fiorentina,Udinese,4,2
22/11/08,Inter,Juventus,1,0
23/11/08,Bologna,Palermo,1,1
23/11/08,Chievo,Siena,0,2
23/11/08,Lazio,Genoa,1,1
23/11/08,Lecce,Roma,0,3
23/11/08,Napoli,Cagliari,2,2
23/11/08,Reggina,Atalanta,3,1
23/11/08,Sampdoria,Catania,3,0
23/11/08,Torino,Milan,2,2
29/11/08,Catania,Lecce,1,1
29/11/08,Juventus,Reggina,4,0
30/11/08,Atalanta,Lazio,2,0
30/11/08,Cagliari,Sampdoria,1,0
30/11/08,Genoa,Bologna,1,1
30/11/08,Inter,Napoli,2,1
30/11/08,Palermo,Milan,3,1
30/11/08,Roma,Fiorentina,1,0
30/11/08,Siena,Torino,1,0
30/11/08,Udinese,Chievo,0,1
06/12/08,Chievo,Roma,0,1
06/12/08,Lazio,Inter,0,3
07/12/08,Atalanta,Udinese,3,0
07/12/08,Cagliari,Palermo,1,0
07/12/08,Lecce,Juventus,1,2
07/12/08,Milan,Catania,1,0
07/12/08,Napoli,Siena,2,0
07/12/08,Reggina,Bologna,2,2
07/12/08,Sampdoria,Genoa,0,1
07/12/08,Torino,Fiorentina,1,4
13/12/08,Bologna,Torino,5,2
13/12/08,Napoli,Lecce,3,0
14/12/08,Fiorentina,Catania,2,0
14/12/08,Genoa,Atalanta,1,1
14/12/08,Inter,Chievo,4,2
14/12/08,Juventus,Milan,4,2
14/12/08,Palermo,Siena,2,0
14/12/08,Reggina,Sampdoria,0,2
14/12/08,Roma,Cagliari,3,2
14/12/08,Udinese,Lazio,3,3
20/12/08,Lazio,Palermo,1,0
20/12/08,Siena,Inter,1,2
21/12/08,Atalanta,Juventus,1,3
21/12/08,Cagliari,Reggina,1,1
21/12/08,Catania,Roma,3,2
21/12/08,Chievo,Genoa,0,1
21/12/08,Lecce,Bologna,0,0
21/12/08,Milan,Udinese,5,1
21/12/08,Sampdoria,Fiorentina,0,1
21/12/08,Torino,Napoli,1,0
10/01/09,Genoa,Torino,3,0
10/01/09,Inter,Cagliari,1,1
11/01/09,Bologna,Chievo,1,1
11/01/09,Fiorentina,Lecce,1,2
11/01/09,Juventus,Siena,1,0
11/01/09,Napoli,Catania,1,0
11/01/09,Palermo,Atalanta,3,2
11/01/09,Reggina,Lazio,2,3
11/01/09,Roma,Milan,2,2
11/01/09,Udinese,Sampdoria,1,1
14/01/09,Roma,Sampdoria,2,0
17/01/09,Milan,Fiorentina,1,0
17/01/09,Siena,Reggina,1,0
18/01/09,Atalanta,Inter,3,1
18/01/09,Cagliari,Udinese,2,0
18/01/09,Catania,Bologna,1,2
18/01/09,Chievo,Napoli,2,1
18/01/09,Lazio,Juventus,1,1
18/01/09,Lecce,Genoa,0,2
18/01/09,Sampdoria,Palermo,0,2
18/01/09,Torino,Roma,0,1
24/01/09,Juventus,Fiorentina,1,0
24/01/09,Reggina,Chievo,0,1
25/01/09,Bologna,Milan,1,4
25/01/09,Genoa,Catania,1,1
25/01/09,Inter,Sampdoria,1,0
25/01/09,Lazio,Cagliari,1,4
25/01/09,Lecce,Torino,3,3
25/01/09,Napoli,Roma,0,3
25/01/09,Palermo,Udinese,3,2
25/01/09,Siena,Atalanta,1,0
28/01/09,Atalanta,Bologna,0,1
28/01/09,Cagliari,Siena,1,0
28/01/09,Catania,Inter,0,2
28/01/09,Chievo,Lecce,1,1
28/01/09,Fiorentina,Napoli,2,1
28/01/09,Milan,Genoa,1,1
28/01/09,Roma,Palermo,2,1
28/01/09,Sampdoria,Lazio,3,1
28/01/09,Torino,Reggina,0,0
28/01/09,Udinese,Juventus,2,1
31/01/09,Juventus,Cagliari,2,3
31/01/09,Napoli,Udinese,2,2
01/02/09,Atalanta,Catania,1,0
01/02/09,Chievo,Sampdoria,1,1
01/02/09,Genoa,Palermo,1,0
01/02/09,Inter,Torino,1,1
01/02/09,Lazio,Milan,0,3
01/02/09,Reggina,Roma,2,2
01/02/09,Siena,Lecce,1,2
02/02/09,Bologna,Fiorentina,1,3
07/02/09,Lecce,Inter,0,3
07/02/09,Milan,Reggina,1,1
08/02/09,Cagliari,Atalanta,0,1
08/02/09,Catania,Juventus,1,2
08/02/09,Fiorentina,Lazio,1,0
08/02/09,Palermo,Napoli,2,1
08/02/09,Roma,Genoa,3,0
08/02/09,Sampdoria,Siena,2,2
08/02/09,Torino,Chievo,1,1
08/02/09,Udinese,Bologna,1,0
14/02/09,Lazio,Torino,1,1
14/02/09,Napoli,Bologna,1,1
15/02/09,Atalanta,Roma,3,0
15/02/09,Cagliari,Lecce,2,0
15/02/09,Chievo,Catania,1,1
15/02/09,Genoa,Fiorentina,3,3
15/02/09,Inter,Milan,2,1
15/02/09,Juventus,Sampdoria,1,1
15/02/09,Reggina,Palermo,0,0
15/02/09,Siena,Udinese,1,1
21/02/09,Bologna,Inter,1,2
21/02/09,Palermo,Juventus,0,2
21/02/09,Roma,Siena,1,0
22/02/09,Catania,Reggina,2,0
22/02/09,Fiorentina,Chievo,2,1
22/02/09,Lecce,Lazio,0,2
22/02/09,Milan,Cagliari,1,0
22/02/09,Napoli,Genoa,0,1
22/02/09,Sampdoria,Atalanta,1,0
22/02/09,Torino,Udinese,1,0
28/02/09,Juventus,Napoli,1,0
28/02/09,Lazio,Bologna,2,0
01/03/09,Atalanta,Chievo,0,2
01/03/09,Cagliari,Torino,0,0
01/03/09,Inter,Roma,3,3
01/03/09,Palermo,Catania,0,4
01/03/09,Reggina,Fiorentina,1,1
01/03/09,Sampdoria,Milan,2,1
01/03/09,Siena,Genoa,0,0
01/03/09,Udinese,Lecce,2,0
07/03/09,Genoa,Inter,0,2
07/03/09,Roma,Udinese,1,1
07/03/09,Torino,Juventus,0,1
08/03/09,Bologna,Sampdoria,3,0
08/03/09,Catania,Siena,0,3
08/03/09,Chievo,Cagliari,1,1
08/03/09,Fiorentina,Palermo,0,2
08/03/09,Lecce,Reggina,0,0
08/03/09,Milan,Atalanta,3,0
08/03/09,Napoli,Lazio,0,2
14/03/09,Cagliari,Genoa,0,1
14/03/09,Juventus,Bologna,4,1
15/03/09,Atalanta,Torino,2,0
15/03/09,Inter,Fiorentina,2,0
15/03/09,Lazio,Chievo,0,3
15/03/09,Palermo,Lecce,5,2
15/03/09,Reggina,Napoli,1,1
15/03/09,Sampdoria,Roma,2,2
15/03/09,Siena,Milan,1,5
15/03/09,Udinese,Catania,1,1
21/03/09,Catania,Lazio,1,0
21/03/09,Roma,Juventus,1,4
22/03/09,Bologna,Cagliari,0,1
22/03/09,Chievo,Palermo,1,0
22/03/09,Fiorentina,Siena,1,0
22/03/09,Genoa,Udinese,2,0
22/03/09,Inter,Reggina,3,0
22/03/09,Lecce,Atalanta,2,2
22/03/09,Napoli,Milan,0,0
22/03/09,Torino,Sampdoria,1,3
05/04/09,Atalanta,Fiorentina,1,2
05/04/09,Cagliari,Catania,1,0
05/04/09,Juventus,Chievo,3,3
05/04/09,Milan,Lecce,2,0
05/04/09,Palermo,Torino,1,0
05/04/09,Reggina,Genoa,0,1
05/04/09,Roma,Bologna,2,1
05/04/09,Sampdoria,Napoli,2,2
05/04/09,Siena,Lazio,2,0
05/04/09,Udinese,Inter,0,1
11/04/09,Bologna,Siena,1,4
11/04/09,Chievo,Milan,0,1
11/04/09,Fiorentina,Cagliari,2,1
11/04/09,Genoa,Juventus,3,2
11/04/09,Inter,Palermo,2,2
11/04/09,Lazio,Roma,4,2
11/04/09,Lecce,Sampdoria,1,3
11/04/09,Napoli,Atalanta,0,0
11/04/09,Torino,Catania,2,1
12/04/09,Reggina,Udinese,0,2
18/04/09,Genoa,Lazio,0,1
18/04/09,Juventus,Inter,1,1
19/04/09,Atalanta,Reggina,0,1
19/04/09,Cagliari,Napoli,2,0
19/04/09,Catania,Sampdoria,2,0
19/04/09,Milan,Torino,5,1
19/04/09,Palermo,Bologna,4,1
19/04/09,Roma,Lecce,3,2
19/04/09,Siena,Chievo,0,2
19/04/09,Udinese,Fiorentina,3,1
25/04/09,Chievo,Udinese,1,2
25/04/09,Fiorentina,Roma,4,1
26/04/09,Bologna,Genoa,2,0
26/04/09,Lazio,Atalanta,0,1
26/04/09,Lecce,Catania,2,1
26/04/09,Milan,Palermo,3,0
26/04/09,Napoli,Inter,1,0
26/04/09,Reggina,Juventus,2,2
26/04/09,Sampdoria,Cagliari,3,3
26/04/09,Torino,Siena,1,0
02/05/09,Bologna,Reggina,1,2
02/05/09,Inter,Lazio,2,0
03/05/09,Catania,Milan,0,2
03/05/09,Fiorentina,Torino,1,0
03/05/09,Genoa,Sampdoria,3,1
03/05/09,Juventus,Lecce,2,2
03/05/09,Palermo,Cagliari,5,1
03/05/09,Roma,Chievo,0,0
03/05/09,Siena,Napoli,2,1
03/05/09,Udinese,Atalanta,3,0
09/05/09,Lazio,Udinese,1,3
09/05/09,Sampdoria,Reggina,5,0
10/05/09,Atalanta,Genoa,1,1
10/05/09,Cagliari,Roma,2,2
10/05/09,Catania,Fiorentina,0,2
10/05/09,Chievo,Inter,2,2
10/05/09,Lecce,Napoli,1,1
10/05/09,Milan,Juventus,1,1
10/05/09,Siena,Palermo,1,0
10/05/09,Torino,Bologna,1,1
16/05/09,Roma,Catania,4,3
16/05/09,Udinese,Milan,2,1
17/05/09,Bologna,Lecce,2,1
17/05/09,Fiorentina,Sampdoria,1,0
17/05/09,Genoa,Chievo,2,2
17/05/09,Inter,Siena,3,0
17/05/09,Juventus,Atalanta,2,2
17/05/09,Napoli,Torino,1,2
17/05/09,Palermo,Lazio,2,0
17/05/09,Reggina,Cagliari,2,1
20/05/09,Lazio,Reggina,1,0
24/05/09,Atalanta,Palermo,2,2
24/05/09,Cagliari,Inter,2,1
24/05/09,Catania,Napoli,3,1
24/05/09,Chievo,Bologna,0,0
24/05/09,Lecce,Fiorentina,1,1
24/05/09,Milan,Roma,2,3
24/05/09,Sampdoria,Udinese,2,2
24/05/09,Siena,Juventus,0,3
24/05/09,Torino,Genoa,2,3
31/05/09,Bologna,Catania,3,1
31/05/09,Fiorentina,Milan,0,2
31/05/09,Genoa,Lecce,4,1
31/05/09,Inter,Atalanta,4,3
31/05/09,Juventus,Lazio,2,0
31/05/09,Napoli,Chievo,3,0
31/05/09,Palermo,Sampdoria,2,2
31/05/09,Reggina,Siena,1,1
31/05/09,Roma,Torino,3,2
31/05/09,Udinese,Cagliari,6,2
