Date,HomeTeam,AwayTeam,FTHG,FTAG
24/11/2025,Sassuolo,Pisa,2,2
28/11/2025,Como,Sassuolo,2,0
29/11/2025,Genoa,Verona,2,1
29/11/2025,Parma,Udinese,0,2
29/11/2025,Juventus,Cagliari,2,1
29/11/2025,Milan,Lazio,1,0
30/11/2025,Lecce,Torino,2,1
30/11/2025,Pisa,Inter,0,2
30/11/2025,Atalanta,Fiorentina,2,0
30/11/2025,Roma,Napoli,0,1
01/12/2025,Bologna,Cremonese,1,3
06/12/2025,Sassuolo,Fiorentina,3,1
06/12/2025,Inter,Como,4,0
06/12/2025,Verona,Atalanta,3,1
07/12/2025,Cremonese,Lecce,2,0
07/12/2025,Cagliari,Roma,1,0
07/12/2025,Lazio,Bologna,1,1
07/12/2025,Napoli,Juventus,2,1
08/12/2025,Pisa,Parma,0,1
08/12/2025,Udinese,Genoa,1,2
08/12/2025,Torino,Milan,2,3
12/12/2025,Lecce,Pisa,1,0
13/12/2025,Torino,Cremonese,1,0
13/12/2025,Parma,Lazio,0,1
13/12/2025,Atalanta,Cagliari,2,1
14/12/2025,Milan,Sassuolo,2,2
14/12/2025,Fiorentina,Verona,1,2
14/12/2025,Udinese,Napoli,1,0
14/12/2025,Genoa,Inter,1,2
14/12/2025,Bologna,Juventus,0,1
15/12/2025,Roma,Como,1,0
20/12/2025,Lazio,Cremonese,0,0
20/12/2025,Juventus,Roma,2,1
21/12/2025,Cagliari,Pisa,2,2
21/12/2025,Sassuolo,Torino,0,1
21/12/2025,Fiorentina,Udinese,5,1
21/12/2025,Genoa,Atalanta,0,1
27/12/2025,Parma,Fiorentina,1,0
27/12/2025,Lecce,Como,0,3
27/12/2025,Torino,Cagliari,1,2
27/12/2025,Udinese,Lazio,1,1
27/12/2025,Pisa,Juventus,0,2
28/12/2025,Milan,Verona,3,0
28/12/2025,Cremonese,Napoli,0,2
28/12/2025,Bologna,Sassuolo,1,1
28/12/2025,Atalanta,Inter,0,1
29/12/2025,Roma,Genoa,3,1
02/01/2026,Cagliari,Milan,0,1
03/01/2026,Como,Udinese,1,0
03/01/2026,Genoa,Pisa,1,1
03/01/2026,Sassuolo,Parma,1,1
03/01/2026,Juventus,Lecce,1,1
03/01/2026,Atalanta,Roma,1,0
04/01/2026,Lazio,Napoli,0,2
04/01/2026,Fiorentina,Cremonese,1,0
04/01/2026,Verona,Torino,0,3
04/01/2026,Inter,Bologna,3,1
06/01/2026,Pisa,Como,0,3
06/01/2026,Lecce,Roma,0,2
06/01/2026,Sassuolo,Juventus,0,3
07/01/2026,Bologna,Atalanta,0,2
07/01/2026,Napoli,Verona,2,2
07/01/2026,Lazio,Fiorentina,2,2
07/01/2026,Parma,Inter,0,2
07/01/2026,Torino,Udinese,1,2
08/01/2026,Cremonese,Cagliari,2,2
08/01/2026,Milan,Genoa,1,1
10/01/2026,Como,Bologna,1,1
10/01/2026,Udinese,Pisa,2,2
10/01/2026,Roma,Sassuolo,2,0
10/01/2026,Atalanta,Torino,2,0
11/01/2026,Lecce,Parma,1,2
11/01/2026,Fiorentina,Milan,1,1
11/01/2026,Verona,Lazio,0,1
11/01/2026,Inter,Napoli,2,2
12/01/2026,Genoa,Cagliari,3,0
12/01/2026,Juventus,Cremonese,5,0
14/01/2026,Napoli,Parma,0,0
14/01/2026,Inter,Lecce,1,0
15/01/2026,Verona,Bologna,2,3
15/01/2026,Como,Milan,1,3
16/01/2026,Pisa,Atalanta,1,1
17/01/2026,Udinese,Inter,0,1
17/01/2026,Napoli,Sassuolo,1,0
17/01/2026,Cagliari,Juventus,1,0
18/01/2026,Parma,Genoa,0,0
18/01/2026,Bologna,Fiorentina,1,2
18/01/2026,Torino,Roma,0,2
18/01/2026,Milan,Lecce,1,0
19/01/2026,Cremonese,Verona,0,0
19/01/2026,Lazio,Como,0,3
23/01/2026,Inter,Pisa,6,2
24/01/2026,Como,Torino,6,0
24/01/2026,Fiorentina,Cagliari,1,2
24/01/2026,Lecce,Lazio,0,0
25/01/2026,Sassuolo,Cremonese,1,0
25/01/2026,Atalanta,Parma,4,0
25/01/2026,Genoa,Bologna,3,2
25/01/2026,Juventus,Napoli,3,0
25/01/2026,Roma,Milan,1,1
26/01/2026,Verona,Udinese,1,3
30/01/2026,Lazio,Genoa,3,2
31/01/2026,Pisa,Sassuolo,1,3
31/01/2026,Napoli,Fiorentina,2,1
31/01/2026,Cagliari,Verona,4,0
01/02/2026,Torino,Lecce,1,0
01/02/2026,Como,Atalanta,0,0
01/02/2026,Cremonese,Inter,0,2
01/02/2026,Parma,Juventus,1,4
02/02/2026,Udinese,Roma,1,0
03/02/2026,Bologna,Milan,0,3
06/02/2026,Verona,Pisa,0,0
07/02/2026,Genoa,Napoli,2,3
07/02/2026,Fiorentina,Torino,2,2
08/02/2026,Bologna,Parma,0,1
08/02/2026,Lecce,Udinese,2,1
08/02/2026,Sassuolo,Inter,0,5
08/02/2026,Juventus,Lazio,2,2
09/02/2026,Atalanta,Cremonese,2,1
09/02/2026,Roma,Cagliari,2,0
13/02/2026,Pisa,Milan,1,2
14/02/2026,Como,Fiorentina,1,2
14/02/2026,Lazio,Atalanta,0,2
14/02/2026,Inter,Juventus,3,2
15/02/2026,Udinese,Sassuolo,1,2
15/02/2026,Cremonese,Genoa,0,0
15/02/2026,Parma,Verona,2,1
15/02/2026,Torino,Bologna,1,2
15/02/2026,Napoli,Roma,2,2
16/02/2026,Cagliari,Lecce,0,2
18/02/2026,Milan,Como,1,1
20/02/2026,Sassuolo,Verona,3,0
21/02/2026,Juventus,Como,0,2
21/02/2026,Lecce,Inter,0,2
21/02/2026,Cagliari,Lazio,0,0
22/02/2026,Genoa,Torino,3,0
22/02/2026,Atalanta,Napoli,2,1
22/02/2026,Milan,Parma,0,1
22/02/2026,Roma,Cremonese,3,0
23/02/2026,Fiorentina,Pisa,1,0
23/02/2026,Bologna,Udinese,1,0
27/02/2026,Parma,Cagliari,1,1
28/02/2026,Como,Lecce,3,1
28/02/2026,Verona,Napoli,1,2
28/02/2026,Inter,Genoa,2,0
01/03/2026,Cremonese,Milan,0,2
01/03/2026,Sassuolo,Atalanta,2,1
01/03/2026,Torino,Lazio,2,0
01/03/2026,Roma,Juventus,3,3
02/03/2026,Pisa,Bologna,0,1
02/03/2026,Udinese,Fiorentina,3,0
06/03/2026,Napoli,Torino,2,1
07/03/2026,Cagliari,Como,1,2
07/03/2026,Atalanta,Udinese,2,2
07/03/2026,Juventus,Pisa,4,0
08/03/2026,Lecce,Cremonese,2,1
08/03/2026,Bologna,Verona,1,2
08/03/2026,Fiorentina,Parma,0,0
08/03/2026,Genoa,Roma,2,1
08/03/2026,Milan,Inter,1,0
09/03/2026,Lazio,Sassuolo,2,1
13/03/2026,Torino,Parma,4,1
14/03/2026,Inter,Atalanta,1,1
14/03/2026,Napoli,Lecce,2,1
14/03/2026,Udinese,Juventus,0,1
15/03/2026,Verona,Genoa,0,2
15/03/2026,Pisa,Cagliari,3,1
15/03/2026,Sassuolo,Bologna,0,1
15/03/2026,Como,Roma,2,1
15/03/2026,Lazio,Milan,1,0
16/03/2026,Cremonese,Fiorentina,1,4
20/03/2026,Cagliari,Napoli,0,1
20/03/2026,Genoa,Udinese,0,2
21/03/2026,Parma,Cremonese,0,2
21/03/2026,Milan,Torino,3,2
21/03/2026,Juventus,Sassuolo,1,1
22/03/2026,Como,Pisa,5,0
22/03/2026,Atalanta,Verona,1,0
22/03/2026,Bologna,Lazio,0,2
22/03/2026,Roma,Lecce,1,0
22/03/2026,Fiorentina,Inter,1,1
04/04/2026,Sassuolo,Cagliari,2,1
04/04/2026,Verona,Fiorentina,0,1
04/04/2026,Lazio,Parma,1,1
05/04/2026,Cremonese,Bologna,1,2
05/04/2026,Pisa,Torino,0,1
05/04/2026,Inter,Roma,5,2
06/04/2026,Udinese,Como,0,0
06/04/2026,Lecce,Atalanta,0,3
06/04/2026,Juventus,Genoa,2,0
06/04/2026,Napoli,Milan,1,0
10/04/2026,Roma,Pisa,3,0
11/04/2026,Cagliari,Cremonese,1,0
11/04/2026,Torino,Verona,2,1
11/04/2026,Milan,Udinese,0,3
11/04/2026,Atalanta,Juventus,0,1
12/04/2026,Genoa,Sassuolo,2,1
12/04/2026,Parma,Napoli,1,1
12/04/2026,Bologna,Lecce,2,0
12/04/2026,Como,Inter,3,4
13/04/2026,Fiorentina,Lazio,1,0
17/04/2026,Sassuolo,Como,2,1
17/04/2026,Inter,Cagliari,3,0
18/04/2026,Udinese,Parma,0,1
18/04/2026,Napoli,Lazio,0,2
18/04/2026,Roma,Atalanta,1,1
19/04/2026,Cremonese,Torino,0,0
19/04/2026,Verona,Milan,0,1
19/04/2026,Pisa,Genoa,1,2
19/04/2026,Juventus,Bologna,2,0
20/04/2026,Lecce,Fiorentina,1,1
24/04/2026,Napoli,Cremonese,4,0
25/04/2026,Parma,Pisa,1,0
25/04/2026,Bologna,Roma,0,2
25/04/2026,Verona,Lecce,0,0
26/04/2026,Fiorentina,Sassuolo,0,0
26/04/2026,Genoa,Como,0,2
26/04/2026,Torino,Inter,2,2
26/04/2026,Milan,Juventus,0,0
27/04/2026,Cagliari,Atalanta,3,2
27/04/2026,Lazio,Udinese,3,3
01/05/2026,Pisa,Lecce,1,2
02/05/2026,Udinese,Torino,2,0
02/05/2026,Como,Napoli,0,0
02/05/2026,Atalanta,Genoa,0,0
03/05/2026,Bologna,Cagliari,0,0
03/05/2026,Sassuolo,Milan,2,0
03/05/2026,Juventus,Verona,1,1
03/05/2026,Inter,Parma,2,0
04/05/2026,Cremonese,Lazio,1,2
04/05/2026,Roma,Fiorentina,4,0
08/05/2026,Torino,Sassuolo,2,1
09/05/2026,Cagliari,Udinese,0,2
09/05/2026,Lazio,Inter,0,3
09/05/2026,Lecce,Juventus,0,1
10/05/2026,Verona,Como,0,1
10/05/2026,Cremonese,Pisa,3,0
10/05/2026,Fiorentina,Genoa,0,0
10/05/2026,Parma,Roma,2,3
10/05/2026,Milan,Atalanta,2,3
11/05/2026,Napoli,Bologna,2,3
17/05/2026,Como,Parma,1,0
17/05/2026,Genoa,Milan,1,2
17/05/2026,Juventus,Fiorentina,0,2
17/05/2026,Pisa,Napoli,0,3
17/05/2026,Roma,Lazio,2,0
17/05/2026,Inter,Verona,1,1
17/05/2026,Atalanta,Bologna,0,1
17/05/2026,Cagliari,Torino,2,1
17/05/2026,Sassuolo,Lecce,2,3
17/05/2026,Udinese,Cremonese,0,1
22/05/2026,Fiorentina,Atalanta,1,1
23/05/2026,Bologna,Inter,3,3
23/05/2026,Lazio,Pisa,2,1
24/05/2026,Parma,Sassuolo,1,0
24/05/2026,Napoli,Udinese,1,0
24/05/2026,Cremonese,Como,1,4
24/05/2026,Lecce,Genoa,1,0
24/05/2026,Milan,Cagliari,1,2
24/05/2026,Torino,Juventus,2,2
24/05/2026,Verona,Roma,0,2
