Date,HomeTeam,AwayTeam,FTHG,FTAG
27/10/04,Reggina,Fiorentina,1,2
28/10/04,Juventus,Roma,2,0
30/10/04,Inter,Lazio,1,1
30/10/04,Sampdoria,Milan,0,1
31/10/04,Fiorentina,Lecce,4,0
31/10/04,Juventus,Chievo,3,0
31/10/04,Livorno,Brescia,2,1
31/10/04,Messina,Reggina,2,1
31/10/04,Parma,Atalanta,2,2
31/10/04,Roma,Cagliari,5,1
31/10/04,Siena,Bologna,1,1
31/10/04,Udinese,Palermo,1,0
06/11/04,Brescia,Chievo,1,0
06/11/04,Reggina,Juventus,2,1
07/11/04,Atalanta,Sampdoria,0,0
07/11/04,Bologna,Messina,2,2
07/11/04,Cagliari,Livorno,0,0
07/11/04,Fiorentina,Inter,1,1
07/11/04,Lazio,Siena,1,1
07/11/04,Lecce,Udinese,3,4
07/11/04,Milan,Roma,1,1
07/11/04,Palermo,Parma,1,1
10/11/04,Brescia,Milan,0,0
10/11/04,Chievo,Atalanta,1,0
10/11/04,Inter,Bologna,2,2
10/11/04,Juventus,Fiorentina,1,0
10/11/04,Livorno,Lazio,1,0
10/11/04,Parma,Reggina,1,0
10/11/04,Roma,Udinese,0,3
10/11/04,Sampdoria,Cagliari,0,0
10/11/04,Siena,Lecce,1,1
11/11/04,Messina,Palermo,0,0
14/11/04,Atalanta,Brescia,0,0
14/11/04,Cagliari,Inter,3,3
14/11/04,Fiorentina,Livorno,1,1
14/11/04,Lazio,Bologna,2,1
14/11/04,Lecce,Juventus,0,1
14/11/04,Milan,Siena,2,1
14/11/04,Palermo,Sampdoria,2,0
14/11/04,Parma,Chievo,2,2
14/11/04,Reggina,Roma,1,0
14/11/04,Udinese,Messina,1,1
27/11/04,Livorno,Udinese,1,2
27/11/04,Siena,Roma,0,4
28/11/04,Atalanta,Reggina,0,1
28/11/04,Bologna,Lecce,0,0
28/11/04,Brescia,Palermo,0,2
28/11/04,Chievo,Milan,0,1
28/11/04,Inter,Juventus,2,2
28/11/04,Lazio,Cagliari,2,3
28/11/04,Messina,Fiorentina,1,1
28/11/04,Sampdoria,Parma,1,0
04/12/04,Inter,Messina,5,0
04/12/04,Parma,Milan,1,2
05/12/04,Cagliari,Chievo,4,2
05/12/04,Fiorentina,Bologna,1,0
05/12/04,Juventus,Lazio,2,1
05/12/04,Lecce,Livorno,3,2
05/12/04,Palermo,Atalanta,1,0
05/12/04,Reggina,Brescia,1,3
05/12/04,Roma,Sampdoria,1,1
05/12/04,Udinese,Siena,1,0
11/12/04,Atalanta,Udinese,0,1
11/12/04,Lazio,Lecce,3,3
12/12/04,Bologna,Juventus,0,1
12/12/04,Brescia,Roma,0,1
12/12/04,Chievo,Palermo,2,1
12/12/04,Livorno,Parma,2,0
12/12/04,Milan,Fiorentina,6,0
12/12/04,Reggina,Cagliari,3,2
12/12/04,Sampdoria,Messina,1,0
12/12/04,Siena,Inter,2,2
18/12/04,Juventus,Milan,0,0
19/12/04,Bologna,Reggina,2,0
19/12/04,Fiorentina,Chievo,2,0
19/12/04,Inter,Brescia,1,0
19/12/04,Lecce,Sampdoria,1,4
19/12/04,Palermo,Cagliari,3,0
19/12/04,Roma,Parma,5,1
19/12/04,Siena,Livorno,1,1
19/12/04,Udinese,Lazio,3,0
06/01/05,Atalanta,Fiorentina,1,0
06/01/05,Brescia,Bologna,1,1
06/01/05,Cagliari,Messina,2,1
06/01/05,Chievo,Siena,1,3
06/01/05,Lazio,Roma,3,1
06/01/05,Livorno,Inter,0,2
06/01/05,Milan,Lecce,5,2
06/01/05,Parma,Juventus,1,1
06/01/05,Reggina,Palermo,1,0
06/01/05,Sampdoria,Udinese,2,0
09/01/05,Bologna,Chievo,3,1
09/01/05,Fiorentina,Lazio,2,3
09/01/05,Inter,Sampdoria,3,2
09/01/05,Juventus,Livorno,4,2
09/01/05,Lecce,Reggina,1,1
09/01/05,Messina,Brescia,2,0
09/01/05,Palermo,Milan,0,0
09/01/05,Roma,Atalanta,2,1
09/01/05,Siena,Parma,0,1
09/01/05,Udinese,Cagliari,2,0
15/01/05,Brescia,Fiorentina,1,1
15/01/05,Reggina,Inter,0,0
16/01/05,Atalanta,Siena,1,1
16/01/05,Cagliari,Juventus,1,1
16/01/05,Chievo,Roma,2,2
16/01/05,Lazio,Palermo,1,3
16/01/05,Livorno,Messina,3,1
16/01/05,Milan,Udinese,3,1
16/01/05,Parma,Lecce,2,1
16/01/05,Sampdoria,Bologna,0,0
19/01/05,Messina,Atalanta,1,0
22/01/05,Bologna,Cagliari,1,0
22/01/05,Inter,Chievo,1,1
23/01/05,Fiorentina,Roma,1,2
23/01/05,Juventus,Brescia,2,0
23/01/05,Lazio,Sampdoria,1,2
23/01/05,Lecce,Atalanta,1,0
23/01/05,Livorno,Milan,1,0
23/01/05,Messina,Parma,1,0
23/01/05,Siena,Palermo,0,0
23/01/05,Udinese,Reggina,0,2
29/01/05,Chievo,Livorno,1,0
29/01/05,Parma,Udinese,1,0
30/01/05,Atalanta,Juventus,1,2
30/01/05,Brescia,Lecce,0,1
30/01/05,Cagliari,Fiorentina,1,0
30/01/05,Milan,Bologna,0,1
30/01/05,Palermo,Inter,0,2
30/01/05,Reggina,Lazio,2,1
30/01/05,Roma,Messina,3,2
30/01/05,Sampdoria,Siena,1,1
02/02/05,Fiorentina,Palermo,1,2
02/02/05,Inter,Atalanta,1,0
02/02/05,Juventus,Sampdoria,0,1
02/02/05,Lazio,Brescia,0,0
02/02/05,Lecce,Roma,1,1
02/02/05,Livorno,Reggina,1,1
02/02/05,Messina,Milan,1,4
02/02/05,Siena,Cagliari,2,2
02/02/05,Udinese,Chievo,3,0
03/02/05,Bologna,Parma,3,1
05/02/05,Palermo,Juventus,1,0
05/02/05,Sampdoria,Fiorentina,3,0
06/02/05,Atalanta,Livorno,1,0
06/02/05,Brescia,Udinese,0,1
06/02/05,Cagliari,Lecce,3,1
06/02/05,Chievo,Messina,1,0
06/02/05,Milan,Lazio,2,1
06/02/05,Parma,Inter,2,2
06/02/05,Reggina,Siena,3,3
06/02/05,Roma,Bologna,1,1
12/02/05,Inter,Roma,2,0
12/02/05,Lazio,Atalanta,2,1
13/02/05,Bologna,Palermo,1,1
13/02/05,Brescia,Cagliari,2,0
13/02/05,Fiorentina,Parma,2,1
13/02/05,Juventus,Udinese,2,1
13/02/05,Lecce,Chievo,3,0
13/02/05,Livorno,Sampdoria,1,0
13/02/05,Reggina,Milan,0,1
13/02/05,Siena,Messina,2,2
19/02/05,Messina,Juventus,0,0
19/02/05,Milan,Cagliari,1,0
19/02/05,Udinese,Inter,1,1
20/02/05,Atalanta,Bologna,2,0
20/02/05,Chievo,Lazio,0,1
20/02/05,Palermo,Lecce,3,2
20/02/05,Parma,Brescia,2,1
20/02/05,Roma,Livorno,3,0
20/02/05,Sampdoria,Reggina,3,2
20/02/05,Siena,Fiorentina,1,0
26/02/05,Brescia,Sampdoria,0,1
26/02/05,Fiorentina,Udinese,2,2
27/02/05,Bologna,Livorno,0,0
27/02/05,Cagliari,Atalanta,3,3
27/02/05,Inter,Milan,0,1
27/02/05,Juventus,Siena,3,0
27/02/05,Lazio,Parma,2,0
27/02/05,Lecce,Messina,1,0
27/02/05,Palermo,Roma,2,0
27/02/05,Reggina,Chievo,1,0
05/03/05,Atalanta,Milan,1,2
05/03/05,Roma,Juventus,1,2
06/03/05,Fiorentina,Reggina,2,1
06/03/05,Inter,Lecce,2,1
06/03/05,Livorno,Palermo,2,2
06/03/05,Messina,Lazio,1,0
06/03/05,Parma,Cagliari,3,2
06/03/05,Sampdoria,Chievo,1,0
06/03/05,Siena,Brescia,2,3
06/03/05,Udinese,Bologna,0,1
12/03/05,Lazio,Inter,1,1
12/03/05,Lecce,Fiorentina,2,2
13/03/05,Atalanta,Parma,1,0
13/03/05,Bologna,Siena,1,1
13/03/05,Brescia,Livorno,2,3
13/03/05,Cagliari,Roma,3,0
13/03/05,Chievo,Juventus,0,1
13/03/05,Milan,Sampdoria,1,0
13/03/05,Palermo,Udinese,1,5
13/03/05,Reggina,Messina,0,2
19/03/05,Juventus,Reggina,1,0
19/03/05,Siena,Lazio,1,0
20/03/05,Chievo,Brescia,3,1
20/03/05,Inter,Fiorentina,3,2
20/03/05,Livorno,Cagliari,3,3
20/03/05,Messina,Bologna,0,0
20/03/05,Parma,Palermo,3,3
20/03/05,Roma,Milan,0,2
20/03/05,Sampdoria,Atalanta,1,2
20/03/05,Udinese,Lecce,2,1
09/04/05,Bologna,Inter,0,1
09/04/05,Fiorentina,Juventus,3,3
09/04/05,Milan,Brescia,1,1
10/04/05,Atalanta,Chievo,3,0
10/04/05,Cagliari,Sampdoria,0,0
10/04/05,Lazio,Livorno,3,1
10/04/05,Lecce,Siena,2,2
10/04/05,Palermo,Messina,2,1
10/04/05,Reggina,Parma,1,3
10/04/05,Udinese,Roma,3,3
16/04/05,Messina,Udinese,1,0
16/04/05,Roma,Reggina,1,2
16/04/05,Sampdoria,Palermo,1,0
17/04/05,Bologna,Lazio,1,2
17/04/05,Brescia,Atalanta,1,0
17/04/05,Chievo,Parma,2,0
17/04/05,Inter,Cagliari,2,0
17/04/05,Juventus,Lecce,5,2
17/04/05,Livorno,Fiorentina,2,0
17/04/05,Siena,Milan,2,1
20/04/05,Cagliari,Lazio,1,1
20/04/05,Fiorentina,Messina,1,1
20/04/05,Juventus,Inter,0,1
20/04/05,Lecce,Bologna,1,1
20/04/05,Milan,Chievo,1,0
20/04/05,Palermo,Brescia,3,3
20/04/05,Parma,Sampdoria,1,1
20/04/05,Reggina,Atalanta,0,0
20/04/05,Roma,Siena,0,2
20/04/05,Udinese,Livorno,1,1
23/04/05,Milan,Parma,3,0
23/04/05,Siena,Udinese,2,3
24/04/05,Atalanta,Palermo,1,0
24/04/05,Bologna,Fiorentina,0,0
24/04/05,Brescia,Reggina,2,0
24/04/05,Chievo,Cagliari,1,1
24/04/05,Lazio,Juventus,0,1
24/04/05,Livorno,Lecce,1,0
24/04/05,Messina,Inter,2,1
24/04/05,Sampdoria,Roma,2,1
30/04/05,Cagliari,Reggina,1,1
30/04/05,Fiorentina,Milan,1,2
01/05/05,Inter,Siena,2,0
01/05/05,Juventus,Bologna,2,1
01/05/05,Lecce,Lazio,5,3
01/05/05,Messina,Sampdoria,2,2
01/05/05,Palermo,Chievo,2,2
01/05/05,Parma,Livorno,6,4
01/05/05,Roma,Brescia,2,2
01/05/05,Udinese,Atalanta,2,1
08/05/05,Atalanta,Messina,2,1
08/05/05,Brescia,Inter,0,3
08/05/05,Cagliari,Palermo,0,0
08/05/05,Chievo,Fiorentina,1,2
08/05/05,Lazio,Udinese,0,1
08/05/05,Livorno,Siena,3,6
08/05/05,Milan,Juventus,0,1
08/05/05,Parma,Roma,2,1
08/05/05,Reggina,Bologna,1,1
08/05/05,Sampdoria,Lecce,3,0
15/05/05,Bologna,Brescia,1,2
15/05/05,Fiorentina,Atalanta,0,0
15/05/05,Inter,Livorno,1,0
15/05/05,Juventus,Parma,2,0
15/05/05,Lecce,Milan,2,2
15/05/05,Messina,Cagliari,2,1
15/05/05,Palermo,Reggina,1,1
15/05/05,Roma,Lazio,0,0
15/05/05,Siena,Chievo,0,1
15/05/05,Udinese,Sampdoria,1,1
20/05/05,Milan,Palermo,3,3
22/05/05,Atalanta,Roma,0,1
22/05/05,Brescia,Messina,2,1
22/05/05,Cagliari,Udinese,1,1
22/05/05,Chievo,Bologna,1,0
22/05/05,Lazio,Fiorentina,1,1
22/05/05,Livorno,Juventus,2,2
22/05/05,Parma,Siena,0,0
22/05/05,Reggina,Lecce,2,2
22/05/05,Sampdoria,Inter,0,1
29/05/05,Bologna,Sampdoria,0,0
29/05/05,Fiorentina,Brescia,3,0
29/05/05,Inter,Reggina,0,0
29/05/05,Juventus,Cagliari,4,2
29/05/05,Lecce,Parma,3,3
29/05/05,Messina,Livorno,1,1
29/05/05,Palermo,Lazio,3,3
29/05/05,Roma,Chievo,0,0
29/05/05,Siena,Atalanta,2,1
29/05/05,Udinese,Milan,1,1
