Date,HomeTeam,AwayTeam,FTHG,FTAG
03/02/16,Inter,Chievo,1,0
03/02/16,Juventus,Genoa,1,0
03/02/16,Lazio,Napoli,0,2
03/02/16,Palermo,Milan,0,2
03/02/16,Sampdoria,Torino,2,2
03/02/16,Verona,Atalanta,2,1
06/02/16,Bologna,Fiorentina,1,1
06/02/16,Genoa,Lazio,0,0
07/02/16,Atalanta,Empoli,0,0
07/02/16,Frosinone,Juventus,0,2
07/02/16,Milan,Udinese,1,1
07/02/16,Napoli,Carpi,1,0
07/02/16,Roma,Sampdoria,2,1
07/02/16,Sassuolo,Palermo,2,2
07/02/16,Torino,Chievo,1,2
07/02/16,Verona,Inter,3,3
11/02/16,Lazio,Verona,5,2
12/02/16,Carpi,Roma,1,3
13/02/16,Chievo,Sassuolo,1,1
13/02/16,Empoli,Frosinone,1,2
13/02/16,Juventus,Napoli,1,0
14/02/16,Fiorentina,Inter,2,1
14/02/16,Milan,Genoa,2,1
14/02/16,Palermo,Torino,1,3
14/02/16,Sampdoria,Atalanta,0,0
14/02/16,Udinese,Bologna,0,1
19/02/16,Bologna,Juventus,0,0
20/02/16,Inter,Sampdoria,3,1
20/02/16,Verona,Chievo,3,1
21/02/16,Atalanta,Fiorentina,2,3
21/02/16,Frosinone,Lazio,0,0
21/02/16,Genoa,Udinese,2,1
21/02/16,Roma,Palermo,5,0
21/02/16,Sassuolo,Empoli,3,2
21/02/16,Torino,Carpi,0,0
22/02/16,Napoli,Milan,1,1
27/02/16,Empoli,Roma,1,3
27/02/16,Milan,Torino,1,0
28/02/16,Carpi,Atalanta,1,1
28/02/16,Chievo,Genoa,1,0
28/02/16,Juventus,Inter,2,0
28/02/16,Palermo,Bologna,0,0
28/02/16,Sampdoria,Frosinone,2,0
28/02/16,Udinese,Verona,2,0
29/02/16,Fiorentina,Napoli,1,1
29/02/16,Lazio,Sassuolo,0,2
04/03/16,Roma,Fiorentina,4,1
05/03/16,Napoli,Chievo,3,1
05/03/16,Verona,Sampdoria,0,3
06/03/16,Atalanta,Juventus,0,2
06/03/16,Bologna,Carpi,0,0
06/03/16,Frosinone,Udinese,2,0
06/03/16,Genoa,Empoli,1,0
06/03/16,Inter,Palermo,3,1
06/03/16,Sassuolo,Milan,2,0
06/03/16,Torino,Lazio,1,1
11/03/16,Juventus,Sassuolo,1,0
12/03/16,Empoli,Sampdoria,1,1
12/03/16,Inter,Bologna,2,1
13/03/16,Carpi,Frosinone,2,1
13/03/16,Chievo,Milan,0,0
13/03/16,Fiorentina,Verona,1,1
13/03/16,Genoa,Torino,3,2
13/03/16,Lazio,Atalanta,2,0
13/03/16,Palermo,Napoli,0,1
13/03/16,Udinese,Roma,1,2
19/03/16,Empoli,Palermo,0,0
19/03/16,Roma,Inter,1,1
20/03/16,Atalanta,Bologna,2,0
20/03/16,Frosinone,Fiorentina,0,0
20/03/16,Milan,Lazio,1,1
20/03/16,Napoli,Genoa,3,1
20/03/16,Sampdoria,Chievo,0,1
20/03/16,Sassuolo,Udinese,1,1
20/03/16,Torino,Juventus,1,4
20/03/16,Verona,Carpi,1,2
02/04/16,Carpi,Sassuolo,1,3
02/04/16,Juventus,Empoli,1,0
03/04/16,Atalanta,Milan,2,1
03/04/16,Chievo,Palermo,3,1
03/04/16,Fiorentina,Sampdoria,1,1
03/04/16,Genoa,Frosinone,4,0
03/04/16,Inter,Torino,1,2
03/04/16,Lazio,Roma,1,4
03/04/16,Udinese,Napoli,3,1
04/04/16,Bologna,Verona,0,1
09/04/16,Chievo,Carpi,1,0
09/04/16,Frosinone,Inter,0,1
09/04/16,Milan,Juventus,1,2
09/04/16,Sassuolo,Genoa,0,1
10/04/16,Empoli,Fiorentina,2,0
10/04/16,Napoli,Verona,3,0
10/04/16,Palermo,Lazio,0,3
10/04/16,Sampdoria,Udinese,2,0
10/04/16,Torino,Atalanta,2,1
11/04/16,Roma,Bologna,1,1
16/04/16,Bologna,Torino,0,1
16/04/16,Carpi,Genoa,4,1
16/04/16,Inter,Napoli,2,0
17/04/16,Atalanta,Roma,3,3
17/04/16,Fiorentina,Sassuolo,3,1
17/04/16,Juventus,Palermo,4,0
17/04/16,Lazio,Empoli,2,0
17/04/16,Sampdoria,Milan,0,1
17/04/16,Udinese,Chievo,0,0
17/04/16,Verona,Frosinone,1,2
19/04/16,Napoli,Bologna,6,0
20/04/16,Chievo,Frosinone,5,1
20/04/16,Empoli,Verona,1,0
20/04/16,Genoa,Inter,1,0
20/04/16,Juventus,Lazio,3,0
20/04/16,Palermo,Atalanta,2,2
20/04/16,Roma,Torino,3,2
20/04/16,Sassuolo,Sampdoria,0,0
20/04/16,Udinese,Fiorentina,2,1
21/04/16,Milan,Carpi,0,0
23/04/16,Inter,Udinese,3,1
24/04/16,Atalanta,Chievo,1,0
24/04/16,Bologna,Genoa,2,0
24/04/16,Fiorentina,Juventus,1,2
24/04/16,Frosinone,Palermo,0,2
24/04/16,Sampdoria,Lazio,2,1
24/04/16,Torino,Sassuolo,1,3
25/04/16,Carpi,Empoli,1,0
25/04/16,Roma,Napoli,1,0
25/04/16,Verona,Milan,2,1
30/04/16,Chievo,Fiorentina,0,0
30/04/16,Udinese,Torino,1,5
01/05/16,Empoli,Bologna,0,0
01/05/16,Juventus,Carpi,2,0
01/05/16,Lazio,Inter,2,0
01/05/16,Milan,Frosinone,3,3
01/05/16,Palermo,Sampdoria,2,0
01/05/16,Sassuolo,Verona,1,0
02/05/16,Genoa,Roma,2,3
02/05/16,Napoli,Atalanta,2,1
07/05/16,Bologna,Milan,0,1
07/05/16,Inter,Empoli,2,1
08/05/16,Atalanta,Udinese,1,1
08/05/16,Carpi,Lazio,1,3
08/05/16,Fiorentina,Palermo,0,0
08/05/16,Frosinone,Sassuolo,0,1
08/05/16,Roma,Chievo,3,0
08/05/16,Sampdoria,Genoa,0,3
08/05/16,Torino,Napoli,1,2
08/05/16,Verona,Juventus,2,1
14/05/16,Juventus,Sampdoria,5,0
14/05/16,Milan,Roma,1,3
14/05/16,Napoli,Frosinone,4,0
14/05/16,Sassuolo,Inter,3,1
15/05/16,Chievo,Bologna,0,0
15/05/16,Empoli,Torino,2,1
15/05/16,Genoa,Atalanta,1,2
15/05/16,Lazio,Fiorentina,2,4
15/05/16,Palermo,Verona,3,2
15/05/16,Udinese,Carpi,1,2
